date,year,title,content,status,thumbnail_file,image_files
2026-07-07 15:34:03,2026,[Seminar] 박재범 (UC San Diego) — SIMD-based Acceleration and Energy Efficiency Optimization in Distributed MIMO vRAN Systems,"우리 연구실 동문이자 현재 UC San Diego의 Robert W. Heath Jr. 교수 연구실 박사과정으로 재학 중인 박재범 동문께서 ""SIMD-based Acceleration and Energy Efficiency Optimization in Distributed MIMO vRAN Systems""을 주제로 세미나를 진행하였습니다.",publish,2026/07/seminar-uc-san-diego-simd-based-acceleration-and-energy-efficiency-optimization-in-distributed-mimo-vran-systems-528802-1.jpg,2026/07/seminar-uc-san-diego-simd-based-acceleration-and-energy-efficiency-optimization-in-distributed-mimo-vran-systems-528802-1.jpg|2026/07/seminar-uc-san-diego-simd-based-acceleration-and-energy-efficiency-optimization-in-distributed-mimo-vran-systems-531735-2.jpg|2026/07/seminar-uc-san-diego-simd-based-acceleration-and-energy-efficiency-optimization-in-distributed-mimo-vran-systems-534499-3.jpg
2025-11-11 15:50:11,2025,2025년 11월 생일파티,11월에 생일을 맞은 Nguyen Xuan Mai 석사과정의 생일파티를 진행했습니다. 생일 축하드립니다~,publish,2025/11/2025-11-1416267-1.jpg,2025/11/2025-11-1416267-1.jpg|2025/11/2025-11-1418854-2.jpg
2025-09-11 15:45:53,2025,손현수 박사 졸업패 증정식,손현수 박사의 졸업을 기념하며 졸업패를 증정식을 가졌습니다.,publish,2025/09/item-1151305-1.jpg,2025/09/item-1151305-1.jpg|2025/09/item-1154158-2.jpg|2025/09/item-1157025-3.jpg|2025/09/item-1160302-4.jpg
2025-04-01 15:42:35,2025,딸기파티,연구실 사람들과 함께 딸기파티 시간을 가졌습니다~,publish,2025/04/item-956951-1.jpg,2025/04/item-956951-1.jpg|2025/04/item-959596-2.jpg|2025/04/item-962576-3.jpg
2025-06-08 15:38:36,2025,2025년 6월 생일파티,6월에 생일을 맞은 임현지 석사과정의 생일파티가 진행되었습니다. 생일 축하드립니다~,publish,2025/06/2025-6-724076-2.jpg,2025/06/2025-6-719594-1.mp4|2025/06/2025-6-724076-2.jpg
2025-05-22 15:36:47,2025,2025년 5월 생일파티,5월에 생일을 맞은 정두식 학부연구생의 생일파티를 진행했습니다. 생일 축하드립니다~,publish,2025/05/2025-5-615807-1.jpg,2025/05/2025-5-615807-1.jpg
2026-02-10 15:31:10,2026,2026년 동계 워크숍,2026년 2월 10일 - 11일 1박 2일간 전라북도 무주군 무주리조트에서 동계 워크숍을 진행했습니다. 친목을 다질 수 있는 좋은 시간이었습니다.,publish,2026/02/2026-245659-1.jpg,2026/02/2026-245659-1.jpg|2026/02/2026-248629-2.jpg|2026/02/2026-251496-3.jpg|2026/02/2026-254192-4.jpg|2026/02/2026-257132-5.jpg|2026/02/2026-260507-6.jpg|2026/02/2026-263682-7.jpg|2026/02/2026-266549-8.jpg|2026/02/2026-269623-9.jpg|2026/02/2026-271773-10.jpg|2026/02/2026-274435-11.jpg|2026/02/2026-277404-12.jpg
2026-06-17 15:11:29,2026,2026 KICS 하계종합학술발표회,이승훈 박사과정은 2026년 6월 17일 - 19일 제주도에서 진행된 한국통신학회 하계종합학술발표회에 참가하였습니다.,publish,2026/06/2026-kics-442192-1.jpg,2026/06/2026-kics-442192-1.jpg
2025-06-08 15:09:39,2025,2025 IEEE ICC,"김현우 박사과정, 권진만 박사과정, 이승훈 박사과정이 2025년 6월 8일 - 12일 캐나다 몬트리올에서 개최된 IEEE ICC Workshop에 참가하였습니다.",publish,2025/06/2025-ieee-icc-616374-1.jpg,2025/06/2025-ieee-icc-616374-1.jpg|2025/06/2025-ieee-icc-618970-2.jpg|2025/06/2025-ieee-icc-621220-3.jpg|2025/06/2025-ieee-icc-624093-4.jpg|2025/06/2025-ieee-icc-626750-5.jpg|2025/06/2025-ieee-icc-629627-6.jpg
2026-04-15 15:02:16,2026,2026 JCCI,"임현지 석사과정, 김민재 석사과정, 정두식 연구원이 2026년 4월 15일(수) ~ 4월 17일(금) 여수에서 진행된 JCCI에 참가하였습니다.",publish,2026/04/2026-jcci-308489-4.jpg,2026/04/2026-jcci-308489-4.jpg|2026/04/2026-jcci-303676-2.jpg|2026/04/2026-jcci-301083-1.jpg|2026/04/2026-jcci-306059-3.jpg|2026/04/2026-jcci-64497-1.jpg|2026/04/2026-jcci-67321-2.jpg
2026-06-29 14:46:15,2026,봄학기 종강 기념 및 이승훈 박사과정 환송회,이승훈 박사과정이 2026년 8월부로 6개월 간 UCSD의 Robert Heath 교수님의 연구실로 파견을 가게 되어 타볼라타에서 환송회를 진행하였습니다. 조심히 다녀오시기 바랍니다!,publish,2026/06/item-421747-1.jpg,2026/06/item-421747-1.jpg|2026/06/item-424622-2.jpg
2026-01-21 14:43:05,2026,체력측정,이승훈 박사과정의 체력 측정이 있었습니다. 벤치프레스를 100kg 드는 모습은 느슨해진 연구실에 긴장감을 주었습니다,publish,2026/01/item-50626-1-thumb.jpg,2026/01/item-50626-1.mp4|2026/01/item-55209-2.mp4
2026-06-29 14:13:05,2026,2026년 6월 생일파티,"6월에 생일을 맞은 임현지 석사과정, 권진만 박사과정, 최인혁 박사과정, 박성민 석사과정의 생일파티를 진행했습니다. 생일 축하드립니다~",publish,2026/06/2026-6-297009-5.jpg,2026/06/2026-6-297009-5.jpg|2026/06/2026-6-299301-6.jpg|2026/06/2026-6-289416-2.jpg|2026/06/2026-6-292030-3.jpg|2026/06/2026-6-287304-1.jpg|2026/06/2026-6-294824-4.jpg
2026-05-28 15:13:04,2026,2026년 5월 생일파티,5월에 생일을 맞은 정두식 연구원의 생일파티를 진행하였습니다. 생일 축하드립니다~,publish,2026/05/db_2.png,2026/05/db_1.png|2026/05/db_2.png
2026-05-28 15:06:30,2026,2026 ICC,황민영 박사과정이 5/24 ~ 5/28 스코틀랜드 Glasgow에서 개최된 2026 IEEE ICC Conference에 참여하였습니다.,publish,2026/05/ICC-scaled.jpg,2026/05/ICC-scaled.jpg
2026-05-18 14:59:58,2026,2026년 LIT 홈커밍데이 행사,"2026년 5월 16일 홈커밍 데이를 맞아 연구실 재학생들과 졸업생들이 함께 모여 행사를 진행하였습니다. 스승의 날 기념 제창 및 선물 증정식, 체육 행사, 그리고 즐거운 저녁 식사를 가졌습니다.",publish,2026/05/HC_1-rotated.jpg,2026/05/HC_1-rotated.jpg|2026/05/HC_5-scaled.jpg|2026/05/HC_4-scaled.jpg
2026-04-23 14:34:26,2026,2026년도 ITRC 인재양성대전,4월 22일 ~ 4월 24일 서울 COEX에서 개최된 ITRC 인재양성대전에 참가하였습니다.  지능통감융합 연구센터 소속 연구실들과 함께 포스터를 제작하여 전시를 진행하였습니다.,publish,2026/04/isac_1-scaled.jpg,2026/04/isac_1-scaled.jpg|2026/04/isac_2-scaled.jpg|2026/04/isac_3-scaled.jpg
2026-04-23 14:27:56,2026,2026 4월 생일파티 & 딸기파티,4월에 생일을 맞은 황민영 박사과정의 생일 파티 및 딸기 파티를 같이 진행하였습니다. 생일 축하드립니다~🎈,publish,2026/04/20264_2-scaled.jpg,2026/04/2026_4_1-scaled.jpg|2026/04/20264_2-1-scaled.jpg|2026/04/2026_4_3-scaled.jpg|2026/04/2026_04_4.jpg
2026-04-23 14:14:46,2026,2026 3월 생일파티,이승훈 박사과정의 생일을 축하하는 시간을 가졌습니다. 생일 축하드 립니다~🎈,publish,2026/04/2026_03_1-scaled.jpg,2026/04/2026_03_1-scaled.jpg|2026/04/2026_03_2-scaled.jpg
2026-04-23 14:01:38,2026,2026 딸기파티,,draft,,
2026-02-25 15:23:17,2026,2026년 학위수여식,"2026년 2월 20일 금요일 학위수여식에서 김선용 박사과정, 손현수 박사과정, 홍나경 석사과정, 박성민 석사과정(학사)의 졸업을 축하하였습니다. 졸업 축하드립니다!",publish,2026/02/Upload_1-scaled.jpg,2026/02/Upload_1-scaled.jpg|2026/02/IMG_7200-scaled.jpg|2026/02/IMG_7202-scaled.jpg|2026/02/IMG_7208-scaled.jpg|2026/02/Upload_2-scaled.jpg
2025-12-29 14:30:17,2025,2025 LIT 송년회,2025년 한 해를 무사히 마무리하며 VIPS에서 송년회를 가졌습니다~🍖,publish,2025/12/LIT_Comm_4.jpg,2025/12/LIT_Comm_4.jpg|2025/12/LIT_Comm_3.jpg|2025/12/LIT_Comm_2.jpg|2025/12/LIT_Comm_1.jpg
2025-12-29 14:20:03,2025,2025 LIT 송년회,2025 한 해를 무사히 마무리하며 VIPS에서 송년회를 가졌습니다🍖,draft,,
2025-12-29 14:06:34,2025,2025 11월 생일파티,11월에 생일을 맞은 김민재 석사과정의 생일 파티를 진행하였습니다. 생일 축하드립니다 🎈,publish,2025/12/KakaoTalk_20251229_134637900_06-scaled.jpg,2025/12/KakaoTalk_20251229_134637900_02-scaled.jpg|2025/12/KakaoTalk_20251229_134637900_04-scaled.jpg|2025/12/KakaoTalk_20251229_134637900_05-scaled.jpg
2025-12-29 13:41:03,2025,2025 LIT 송년회,,draft,,
2025-08-08 15:25:38,2025,,,draft,,
2025-03-05 15:13:57,2025,2025 3월 생일파티,3월에 생일을 맞은 홍나경 석사과정의 생일 파티를 진행하였습니다. 생일 축하드립니다 :),publish,2025/03/KakaoTalk_20250305_151006318-scaled.jpg,2025/03/KakaoTalk_20250305_151006318-scaled.jpg|2025/03/KakaoTalk_20250305_151006318_01-scaled.jpg
2025-02-18 14:39:44,2025,"최인혁, 한준희 석사과정 졸업 축하","최인혁, 한준희 석사과정의 졸업 축하를 진행했습니다. 졸업 축하드립니다!",publish,2025/02/KakaoTalk_20250214_164017428_08-scaled.jpg,2025/02/KakaoTalk_20250213_131727689_10.jpg|2025/02/KakaoTalk_20250214_164017428_14-1-scaled-e1739846522853.jpg|2025/02/KakaoTalk_20250213_131727689_11.jpg
2025-01-31 16:19:44,2025,2025 1월 생일파티,1월에 생일을 맞은 김선용 박사과정의 생일 파티를 진행하였습니다. 생일 축하드립니다 :),publish,2025/01/KakaoTalk_20250218_161609235_01-scaled.jpg,2025/01/KakaoTalk_20250218_161609235_02-scaled.jpg|2025/01/KakaoTalk_20250218_161609235_01-scaled.jpg|2025/01/KakaoTalk_20250218_161609235-scaled.jpg
2024-12-26 16:26:26,2024,2024 석사 디펜스,"최인혁, 한준희 석사과정이 석사디펜스를 진행했습니다. 축하드립니다 :)",publish,2024/12/KakaoTalk_20250218_161609235_05-scaled.jpg,2024/12/KakaoTalk_20250218_161609235_05-scaled.jpg|2024/12/KakaoTalk_20250218_161609235_04-scaled.jpg|2024/12/KakaoTalk_20250218_161609235_03-scaled.jpg
2024-12-26 16:26:12,2024,2024 박사 디펜스,"박휘성, Arman 박사과정이 박사디펜스를 진행했습니다. 축하드립니다 :)",publish,2024/12/KakaoTalk_20250218_161609235_06-scaled.jpg,2024/12/KakaoTalk_20250218_161609235_08-scaled.jpg|2024/12/KakaoTalk_20250218_161609235_07-scaled.jpg|2024/12/KakaoTalk_20250218_161609235_06-scaled.jpg
2024-11-30 16:31:54,2024,2024 11월 생일파티,11월에 생일을 맞은 한준희 석사과정의 생일 파티를 진행하였습니다. 생일 축하드립니다 :),publish,2024/11/KakaoTalk_20241127_182748569-scaled.jpg,2024/11/KakaoTalk_20241127_182748569-scaled.jpg|2024/11/KakaoTalk_20241127_182748569_03-scaled.jpg|2024/11/KakaoTalk_20241127_182748569_02-scaled.jpg
2024-11-30 16:20:45,2024,2024 11월 생일파티,11월에 생일을 맞은 지정주 박사후연구원의 생일 파티를 진행하였습니다. 생일 축하드립니다 :),publish,2024/11/KakaoTalk_20250218_161609235_10-scaled.jpg,2024/11/KakaoTalk_20250218_161609235_09-scaled.jpg|2024/11/KakaoTalk_20250218_161609235_11-scaled.jpg|2024/11/KakaoTalk_20250218_161609235_10-scaled.jpg
2024-09-30 16:23:15,2024,2024 9월 생일파티,9월에 생일을 맞은 Arman 박사과정의 생일 파티를 진행하였습니다. 생일 축하드립니다 :),publish,2024/09/KakaoTalk_20250218_161609235_12-scaled.jpg,2024/09/KakaoTalk_20250218_161609235_12-scaled.jpg|2024/09/KakaoTalk_20250218_161609235_14-scaled.jpg|2024/09/KakaoTalk_20250218_161609235_13-scaled.jpg
2024-07-18 16:22:42,2024,2024 7월 생일파티,7월에 생일을 맞은 김현우 박사과정의 생일 파티를 진행하였습니다. 생일 축하드립니다 :),publish,2024/07/KakaoTalk_20250218_161609235_16-scaled.jpg,2024/07/KakaoTalk_20250218_161609235_17-scaled.jpg|2024/07/KakaoTalk_20250218_161609235_16-scaled.jpg|2024/07/KakaoTalk_20250218_161609235_15-scaled.jpg
2024-06-14 16:28:00,2024,2024 6월 생일파티,"6월에 생일을 맞은 권진만 박사과정, 최인혁 석사과정의 생일 파티를 진행하였습니다. 생일 축하드립니다 :)",publish,2024/06/KakaoTalk_20250218_161609235_18-scaled.jpg,2024/06/KakaoTalk_20250218_161609235_18-scaled.jpg|2024/06/KakaoTalk_20250218_161609235_20-scaled.jpg|2024/06/KakaoTalk_20250218_161609235_19-scaled.jpg
2024-05-17 13:29:32,2024,2024 5월 생일파티,5월에 생일을 맞은 손현수 박사과정의 생일 파티를 진행하였습니다. 생일 축하드립니다 :),publish,2024/05/KakaoTalk_20240517_132651745_04-scaled.jpg,2024/05/KakaoTalk_20240517_132651745_03-scaled.jpg|2024/05/KakaoTalk_20240517_132651745_04-scaled.jpg|2024/05/KakaoTalk_20240517_132651745-scaled.jpg|2024/05/KakaoTalk_20240517_132651745_01-scaled.jpg
2024-05-13 17:46:10,2024,2024 스승의 날/홈커밍 데이 행사,"2024년 5월 10일 홈커밍 데이를 맞아 연구실 재학생들과 졸업생들이 함께 모여 행사를 진행하였습니다. 스승의 날 기념, 제창 및 체육 행사, 그리고 즐거운 저녁 식사를 가졌습니다.",publish,2024/05/KakaoTalk_20240513_092039877_27.jpg,2024/05/KakaoTalk_20240513_092039877_01-scaled.jpg|2024/05/KakaoTalk_20240514_131336555_03-scaled.jpg|2024/05/KakaoTalk_20240513_092039877_15-scaled.jpg|2024/05/KakaoTalk_20240513_092039877_25.jpg|2024/05/KakaoTalk_20240513_092039877_10-scaled.jpg|2024/05/KakaoTalk_20240513_092039877_28.jpg
2024-05-03 15:14:38,2024,2024 JCCI,"최인혁, 한준희 석사 과정이 부산에서 열린 2024년도 JCCI에 참석하였습니다.",publish,2024/05/1.jpg,2024/05/1.jpg|2024/05/2.jpg|2024/05/3.jpg|2024/05/4.png
2024-03-31 15:06:25,2024,2024 3월 생일파티,"3월에 생일을 맞은 홍나경 석사과정, 남현우, 황민영, 이승훈 박사과정의 생일 파티를 진행하였습니다. 생일 축하드립니다 :)",publish,2024/03/KakaoTalk_20240503_145911925_09-scaled.jpg,2024/03/KakaoTalk_20240503_145911925_06-scaled.jpg|2024/03/KakaoTalk_20240503_145911925_08-scaled.jpg|2024/03/KakaoTalk_20240503_145911925_07-scaled.jpg|2024/03/KakaoTalk_20240503_145911925_09-scaled.jpg|2024/03/KakaoTalk_20240503_145911925_10-scaled.jpg|2024/03/KakaoTalk_20240503_145911925_11-scaled.jpg|2024/03/KakaoTalk_20240503_145911925_15-scaled.jpg|2024/03/KakaoTalk_20240503_145911925_17-scaled.jpg|2024/03/KakaoTalk_20240503_145911925_18-scaled.jpg
2024-02-16 15:27:53,2024,지정주 박사과정 졸업 축하,"지정주 박사과정의 졸업 축하를 진행했습니다.

&nbsp;

졸업 축하드립니다!",publish,2024/02/KakaoTalk_20240215_142500949.jpg,2024/02/KakaoTalk_20240215_142043942_03-scaled.jpg|2024/02/KakaoTalk_20240215_141755920_02.jpg|2024/02/KakaoTalk_20240215_142500949.jpg
2024-02-16 15:26:09,2024,"김윤성, 김현우 석사과정 졸업 축하","김윤성, 김현우 석사과정의 졸업 축하를 진행했습니다.

&nbsp;

졸업 축하드립니다!",publish,2024/02/KakaoTalk_20240206_161227926_06-scaled.jpg,2024/02/KakaoTalk_20240206_161227926_11-scaled-e1708065340646.jpg|2024/02/KakaoTalk_20240206_161227926_05-scaled.jpg|2024/02/KakaoTalk_20240206_161227926_06-scaled.jpg|2024/02/KakaoTalk_20240206_161227926_02-scaled.jpg
2024-02-16 15:22:10,2024,2024 1월 생일파티,1월에 생일을 맞은 김선용 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다 :),publish,2024/02/KakaoTalk_20240216_151751764_02-scaled.jpg,2024/02/KakaoTalk_20240216_151751764_01-scaled.jpg|2024/02/KakaoTalk_20240216_151751764-scaled.jpg|2024/02/KakaoTalk_20240216_151751764_03-scaled.jpg|2024/02/KakaoTalk_20240216_151751764_02-scaled.jpg|2024/02/KakaoTalk_20240216_151751764_04-scaled.jpg
2023-11-27 13:31:21,2023,2023 11월 생일파티,11월에 생일을 맞은 한준희 석과정의 생일파티를 진행하였습니다. 생일 축하드립니다 :),publish,2023/11/KakaoTalk_20240226_133403574_05-scaled.jpg,2023/11/KakaoTalk_20240226_133403574-scaled.jpg|2023/11/KakaoTalk_20240226_133403574_01-scaled.jpg|2023/11/KakaoTalk_20240226_133403574_02-scaled.jpg|2023/11/KakaoTalk_20240226_133403574_03-scaled.jpg|2023/11/KakaoTalk_20240226_133403574_04-scaled.jpg|2023/11/KakaoTalk_20240226_133403574_05-scaled.jpg
2023-11-07 15:47:11,2023,2023 IEEE MILCOM,손현수 박사 과정이 보스턴에서 열린 2023 IEEE MILCOM에 참석하였습니다.,publish,2023/11/KakaoTalk_20231107_154132236.jpg,2023/11/KakaoTalk_20231107_154132236.jpg|2023/11/KakaoTalk_20231107_154132236_01.jpg|2023/11/KakaoTalk_20231107_154132236_02.jpg
2023-11-03 14:22:47,2023,2023 11월 생일파티,11월에 생일을 맞은 지정주 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2023/11/KakaoTalk_20231103_141824339-scaled.jpg,2023/11/KakaoTalk_20231103_141824339-scaled.jpg|2023/11/KakaoTalk_20231103_134437559_03-scaled.jpg|2023/11/KakaoTalk_20231103_134437559_02-scaled.jpg|2023/11/KakaoTalk_20231103_134437559_01-scaled.jpg|2023/11/KakaoTalk_20231103_141824339_01-scaled.jpg
2023-11-02 15:20:00,2023,2023 MIT 학술교류회,손현수 박사 과정이 MIT Moe Z.Win 교수님 및 연구실 학생들과 학술교류회를 가졌습니다. 연구 관련 talk 및 저녁식사를 함께 가졌습니다.,publish,2023/11/KakaoTalk_20231102_095409350_02-e1698906187618.jpg,2023/11/KakaoTalk_20231102_095409350_02-e1698906187618.jpg|2023/11/KakaoTalk_20231102_095409350_01.jpg|2023/11/KakaoTalk_20231102_095409350_04.jpg|2023/11/KakaoTalk_20231102_095409350_03.jpg
2023-10-04 11:30:11,2023,2023 9월 생일파티,9월에 생일을 맞은 Arman 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2023/10/20230921_BD3.jpg,2023/10/20230921_BD1.jpg|2023/10/20230921_BD3.jpg|2023/10/20230921_BD2.jpg
2023-08-14 15:39:05,2023,2023 하계 워크샵,2023.08.09 ~ 2023.08.11 2박 3일간 전북 부안군 변산반도 스테이리조트로 하계 워크샵을 다녀왔습니다. 연구실 구성원간 연구 내용을 공유하고 휴식을 취하며 친목을 다지는 시간을 가졌습니다.,publish,2023/08/2023_summer_workshop1.jpg,2023/08/2023_summer_workshop1.jpg|2023/08/2023_summer_workshop2.jpg|2023/08/2023_summer_workshop3.jpg|2023/08/2023_summer_workshop4.jpg|2023/08/2023_summer_workshop5.jpg|2023/08/2023_summer_workshop6.jpg|2023/08/2023_summer_workshop12-scaled.jpg|2023/08/2023_summer_workshop8-scaled.jpg|2023/08/2023_summer_workshop9-scaled.jpg|2023/08/2023_summer_workshop11-scaled.jpg|2023/08/2023_summer_workshop13-scaled.jpg|2023/08/2023_summer_workshop14-scaled.jpg
2023-07-17 13:23:08,2023,2023년 7월 생일파티,7월에 생일을 맞은 김현우 석사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2023/07/20230717_BD3.jpg,2023/07/20230717_BD1.jpg|2023/07/20230717_BD2.jpg|2023/07/20230717_BD3.jpg
2023-06-27 11:44:47,2023,2023년 6월 생일파티,6월에 생일을 맞은 최인혁 석사과정과 권진만 예비 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2023/06/20230614_BD1.jpg,2023/06/20230614_BD3.jpg|2023/06/20230614_BD2.jpg|2023/06/20230614_BD1.jpg
2023-05-26 14:23:42,2023,2023 스승의 날/홈커밍 데이 행사,"2023년 5월 20일 홈커밍 데이를 맞아 연구실 재학생들과 졸업생들이 함께 모여 행사를 진행하였습니다. '스승의 은혜' 제창 및 체육 행사, 그리고 즐거운 저녁 식사를 가졌습니다.",publish,2023/05/2023_HC_5-scaled.jpg,2023/05/2023_HC_2-scaled-e1696488857779.jpg|2023/05/2023_HC_4-scaled.jpg|2023/05/2023_HC_5-scaled.jpg
2023-05-26 14:19:45,2023,2023 KAIST 교육 혁신의 날,"23년 5월 18일 학술문화관 (E9) 정근모 컨퍼런스 홀에서 KAIST 교육 혁신의 날이 개최되었습니다.

박현철 교수님께서 임형규 LINKGENESIS Best Teacher Award에서 대상을 수상하셨습니다.",publish,2023/05/Innovationday_1-scaled.jpg,2023/05/Innovationday_1-scaled.jpg|2023/05/Innovationday_2-scaled.jpg|2023/05/Innovationday_3.jpg
2023-05-18 13:20:24,2023,2023년 5월 생일파티,5월에 생일을 맞은 손현수 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2023/05/20230518_BD1.jpg,2023/05/20230518_BD1.jpg|2023/05/20230518_BD2.jpg|2023/05/20230518_BD3.jpg
2023-03-28 12:12:00,2023,2023년 3월 생일파티,3월에 생일을 맞은 이승훈 석박사 통합과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2023/03/seunghun_BD1.jpg,2023/03/seunghun_BD3.jpg|2023/03/seunghun_BD2.jpg|2023/03/seunghun_BD1.jpg
